,loss,accuracy,f1_score,val_loss,val_accuracy,val_f1_score
34,0.7798151138397089,0.6981825232505798,0.18265630304813385,1.2768301119165366,0.6187527775764465,0.19204863905906677
35,0.7818008460941507,0.6981825232505798,0.18290433287620544,1.1636962903740131,0.6160990595817566,0.19203050434589386
36,0.772014003462773,0.7015491127967834,0.18353919684886932,1.1567859598515784,0.6262715458869934,0.19554030895233154
37,0.7672412592831029,0.7007486820220947,0.1848771721124649,1.1355727950802212,0.6280406713485718,0.1875448375940323
38,0.7602305717696823,0.709318220615387,0.18468542397022247,1.228427364624796,0.6174259185791016,0.19191014766693115
39,0.756507756829273,0.7096948623657227,0.18512095510959625,1.4068545032950008,0.5762936472892761,0.19362875819206238
40,0.7490320713666662,0.7136971354484558,0.18565773963928223,1.16082457249695,0.6337903738021851,0.205350860953331
41,0.7443035762405898,0.7114605903625488,0.18633075058460236,1.262743016198271,0.5891198515892029,0.19628269970417023
42,0.7398264448918218,0.7153216004371643,0.18770073354244232,1.150108630443136,0.62582927942276,0.20143629610538483
43,0.7319652570855517,0.7189000844955444,0.1876271814107895,1.2170633380587572,0.5838124752044678,0.20666630566120148
44,0.7256380586999545,0.7202655673027039,0.1881655603647232,1.3723835809101104,0.5988500714302063,0.19228944182395935
45,0.724529549988866,0.7217958569526672,0.18900656700134277,1.287289686563636,0.6404246091842651,0.20141509175300598
46,0.7227665418082795,0.7215604186058044,0.1881510615348816,1.05806047583723,0.6404246091842651,0.20044806599617004
47,0.7078048107100696,0.729564905166626,0.18948756158351898,1.3187975337525375,0.6231755614280701,0.2059687376022339
48,0.7053528849334746,0.7275167107582092,0.19082169234752655,1.4512806436436623,0.5696594715118408,0.19720974564552307
49,0.7048129410559157,0.7275873422622681,0.19091878831386566,1.3184632041558708,0.5829278826713562,0.19747553765773773
50,0.6941918254302758,0.7304595708847046,0.1912952959537506,1.3673326756141186,0.595754086971283,0.19710999727249146
51,0.6977415378512002,0.731825053691864,0.19037142395973206,1.3519686207419104,0.603715181350708,0.1959487348794937
52,0.6907435629324945,0.7338732481002808,0.19192259013652802,1.2247038876941805,0.5953118205070496,0.20200951397418976
53,0.6812524792220546,0.7388878464698792,0.19254249334335327,1.1910170663621034,0.6373286247253418,0.19495657086372375
54,0.6750901728231407,0.7396882772445679,0.19260451197624207,1.2253667479434514,0.5966386795043945,0.20334605872631073
55,0.6761057250624783,0.7390055656433105,0.1920361965894699,1.1913954161769886,0.5908889770507812,0.1961531639099121
56,0.6741908270038109,0.7413362860679626,0.19281461834907532,1.1918297809528493,0.6138876676559448,0.20225515961647034
57,0.6720183277794708,0.7436199188232422,0.1932436227798462,1.3598403748370336,0.5705440044403076,0.2050589919090271
58,0.6644249445683247,0.745267927646637,0.1938352733850479,1.2223965363764013,0.6156567931175232,0.20438042283058167
59,0.658591356230541,0.7486816048622131,0.193717822432518,1.28722084891949,0.5913312435150146,0.20278772711753845
60,0.6636347535056396,0.7471277713775635,0.19393779337406158,1.1630395452884488,0.6121185421943665,0.2080262005329132
61,0.6529253875314543,0.7507297992706299,0.19455720484256744,1.4721622784703983,0.6001769304275513,0.21021337807178497
62,0.6511997915008039,0.7505650520324707,0.19500897824764252,1.3930126497145514,0.6125608086585999,0.20435549318790436
63,0.6385343384300431,0.7556973099708557,0.19565245509147644,1.2861656892990339,0.5997346043586731,0.2052871733903885
64,0.6361515613551507,0.7557679414749146,0.19597594439983368,1.2359783804980804,0.6174259185791016,0.20775574445724487
65,0.6378301971768556,0.7566861510276794,0.1956428587436676,1.4904343053757854,0.558160126209259,0.20022417604923248
66,0.6273517324567706,0.7608767151832581,0.19644980132579803,1.2464536470301328,0.6028305888175964,0.2052813470363617
67,0.6253598550695385,0.7580516338348389,0.19696564972400665,1.4804936944252092,0.5674480199813843,0.20757924020290375
68,0.6317788170762335,0.7599585652351379,0.19636549055576324,1.4347148654419781,0.5112782120704651,0.20943814516067505
69,0.62380493067788,0.7612298727035522,0.1972082108259201,1.7079511653633572,0.5621406435966492,0.20184239745140076
70,0.6225303319093478,0.7624070048332214,0.19717423617839813,1.7062369900854855,0.5647943615913391,0.20255400240421295
71,0.6137269238920936,0.765773594379425,0.1970139443874359,1.6460265532261182,0.5356037020683289,0.20375271141529083
72,0.617489617112689,0.7636076807975769,0.19715867936611176,1.2885714457500093,0.6028305888175964,0.20464679598808289
73,0.6129937993569702,0.7670684456825256,0.19771702587604523,1.4084322892791767,0.6085802912712097,0.20367316901683807
74,0.6055615471686692,0.7682691216468811,0.1985533982515335,1.4903331886398639,0.5347191691398621,0.21145682036876678
75,0.6108813490478295,0.7668330073356628,0.19864116609096527,1.4792775161389702,0.573639988899231,0.20860832929611206
76,0.5983189542882467,0.7713061571121216,0.19827920198440552,1.5111286585334127,0.5882353186607361,0.20779980719089508
77,0.5885604985499632,0.7765091061592102,0.19938476383686066,1.4618150730251158,0.5616983771324158,0.20477253198623657
78,0.5949427242310037,0.7739664912223816,0.19963441789150238,1.497503398794455,0.5922158360481262,0.2076842188835144
79,0.5881512956673597,0.7741077542304993,0.19943760335445404,1.46769702729795,0.5824856162071228,0.20639944076538086
80,0.5932578060662682,0.772083044052124,0.19949230551719666,1.586261269583316,0.6019460558891296,0.21411104500293732
81,0.5841651319593054,0.7778039574623108,0.1992470771074295,1.7172224420933848,0.5471030473709106,0.20441989600658417
82,0.5790260636584212,0.7799227833747864,0.19973932206630707,1.6330032957860297,0.5670057535171509,0.21298184990882874
83,0.5806653957429135,0.7777568697929382,0.20006780326366425,1.7996336232239776,0.5386996865272522,0.20338386297225952
84,0.5792900675355024,0.7792635560035706,0.19977205991744995,1.6358113837474113,0.5793896317481995,0.20330023765563965
85,0.5845125430451352,0.7779452204704285,0.20009543001651764,1.7435178247398637,0.5572755336761475,0.20822365581989288
86,0.578787921377355,0.7785337567329407,0.19979657232761383,1.4947213947852065,0.6032729148864746,0.21139629185199738
87,0.5665508810999434,0.7844429612159729,0.20118914544582367,1.477804267817712,0.6028305888175964,0.21109749376773834
88,0.5674535962375434,0.78328937292099,0.2008643001317978,1.7557897869858368,0.5448916554450989,0.2053927332162857
89,0.5650776452135373,0.785784900188446,0.20055285096168518,1.7298259354175483,0.5966386795043945,0.21277831494808197
90,0.5593821203425753,0.7883746027946472,0.20139777660369873,1.3966790163005574,0.5961963534355164,0.21038521826267242
91,0.5539998025788191,0.7915293574333191,0.2020355761051178,1.5476311532231044,0.5882353186607361,0.2052096128463745
92,0.5507265516835784,0.7905640602111816,0.20259372889995575,1.5516647415211748,0.6010614633560181,0.2069287896156311
93,0.5544722006138867,0.7910349369049072,0.20185531675815582,1.444241106694697,0.5851393342018127,0.21437284350395203
94,0.5513944195588549,0.7907994985580444,0.20214763283729553,1.3284436219669664,0.624502420425415,0.20443451404571533
95,0.5437099029338902,0.7952961921691895,0.20273932814598083,1.4511870015569095,0.6076956987380981,0.2124580442905426
96,0.5472632270712942,0.7925652265548706,0.20244678854942322,1.493781137076272,0.605042040348053,0.20711062848567963
97,0.5444457199414332,0.7938836216926575,0.20271974802017212,1.4571277081360072,0.6090225577354431,0.20317646861076355
98,0.5396589526955898,0.7976975440979004,0.2025558054447174,1.449366397427437,0.5789473652839661,0.2098628729581833
99,0.5385354695958666,0.7953197360038757,0.20309129357337952,1.504932932651238,0.5864661931991577,0.20702165365219116
100,0.5335886113521732,0.7962849736213684,0.2026452273130417,1.6982804510457385,0.580274224281311,0.21020741760730743
101,0.5382703525786099,0.7960259914398193,0.20279982686042786,1.5982537578555769,0.5926581025123596,0.21127334237098694
102,0.5341088381182038,0.7969441413879395,0.2036556750535965,1.5497076774476535,0.5767359733581543,0.20595984160900116
103,0.5302167327034236,0.7985921502113342,0.20372118055820465,1.705964963871628,0.5687748789787292,0.20827725529670715
104,0.5341622079874748,0.7987334132194519,0.20286139845848083,1.6353569084540345,0.6010614633560181,0.21093706786632538
105,0.52165175410401,0.8034890294075012,0.2039155215024948,1.4645766589241922,0.5846970081329346,0.21216340363025665
106,0.5343208264126954,0.7964968681335449,0.20367030799388885,1.6231594325060974,0.580274224281311,0.19965860247612
107,0.523494958268551,0.8013231158256531,0.20382356643676758,1.6661178102961476,0.5793896317481995,0.2136484831571579
108,0.5151698843987607,0.8077031970024109,0.20467865467071533,1.7297429727379698,0.5616983771324158,0.21448063850402832
109,0.5233274001092468,0.8020058274269104,0.20440733432769775,1.5350973418411666,0.5758513808250427,0.21072842180728912
110,0.5147134961802605,0.8038186430931091,0.20491920411586761,1.4184544399901335,0.6116762757301331,0.21385034918785095
111,0.5134874619308507,0.8071852326393127,0.20411807298660278,1.6078561079918627,0.5997346043586731,0.21360687911510468
112,0.513803477514732,0.806549608707428,0.2045355886220932,1.5220792908312102,0.6063688397407532,0.2029087394475937
113,0.5106594370958192,0.8077738285064697,0.20446588099002838,1.3801922326802891,0.5829278826713562,0.20955152809619904
114,0.508201169124576,0.8099632859230042,0.20481638610363007,1.43563111993076,0.5988500714302063,0.20675550401210785
115,0.5064886548372298,0.8096572160720825,0.20517122745513916,1.6674234065688958,0.5767359733581543,0.2075328379869461
116,0.5071140533590824,0.8084329962730408,0.2046128213405609,1.3658145358213436,0.6329057812690735,0.20427775382995605
117,0.5045423785001615,0.8112581372261047,0.20527340471744537,1.5811798433084923,0.6103494167327881,0.21226580440998077
118,0.5011706309883661,0.811281681060791,0.20584002137184143,1.6913166191133975,0.6019460558891296,0.21031859517097473
119,0.4993825574324892,0.8120821118354797,0.2058718204498291,1.408041027519145,0.5904467105865479,0.2111208140850067
120,0.49433068785865897,0.8140361905097961,0.20532375574111938,1.788246063150594,0.5758513808250427,0.21539351344108582
121,0.5009156601197056,0.8115876913070679,0.20564377307891846,1.6589916183167146,0.5860238671302795,0.21232163906097412
122,0.49297400747711506,0.8128825426101685,0.20544655621051788,1.6908552919220787,0.6143299341201782,0.2069690078496933
123,0.4946886347291923,0.8126236200332642,0.20605909824371338,1.7054283106975563,0.5400265455245972,0.20916853845119476
124,0.4887199220554967,0.8148601651191711,0.20637235045433044,1.5365399610463732,0.5820433497428894,0.20687642693519592
125,0.4916734796525036,0.8143657445907593,0.2061656266450882,1.7331228673273564,0.5961963534355164,0.20903195440769196
126,0.4849199400703408,0.818415105342865,0.20658841729164124,1.6549507564593606,0.595754086971283,0.21493159234523773
127,0.48396374376572976,0.8162962794303894,0.20606482028961182,1.6489474308380032,0.5855816006660461,0.21165375411510468
128,0.4838043274190401,0.8176382184028625,0.2070564329624176,1.7582480307966668,0.5661211609840393,0.21496407687664032
129,0.49239182508713625,0.8141538500785828,0.20599688589572906,1.7442333929204457,0.5997346043586731,0.21433955430984497
130,0.48078065368289247,0.8189330697059631,0.2070523202419281,1.5492488056724443,0.5860238671302795,0.21050184965133667
131,0.4768369782160698,0.8184857368469238,0.20687252283096313,1.503983048726267,0.5908889770507812,0.20598046481609344
132,0.4769576440839537,0.8203926682472229,0.20691457390785217,1.7156709043234126,0.5966386795043945,0.21210536360740662
133,0.4787517273473205,0.8220406770706177,0.2072286307811737,1.9479910680964054,0.5356037020683289,0.21211236715316772
134,0.47304996868313254,0.8226057291030884,0.206839457154274,1.6342506010096878,0.5678902864456177,0.21058152616024017
135,0.47430596576761713,0.8240653276443481,0.207414448261261,1.395068005775256,0.6346749067306519,0.2114388793706894
136,0.47729665807708194,0.8222525715827942,0.20649512112140656,1.8420286086848856,0.518796980381012,0.2133720964193344
137,0.4725735205127331,0.8221113085746765,0.20747165381908417,1.4782972000951211,0.5992923378944397,0.20842315256595612
138,0.4683104586029852,0.8249599933624268,0.20727519690990448,1.7199887707401091,0.5692171454429626,0.21482427418231964
139,0.47540852684278206,0.8231236338615417,0.20702849328517914,1.5696173911071467,0.5838124752044678,0.212412029504776
140,0.46684755312654413,0.824724555015564,0.20768967270851135,1.64209968808582,0.572313129901886,0.21402086317539215
141,0.46576889150166695,0.8264196515083313,0.20751366019248962,1.6140147166566372,0.5842547416687012,0.20952601730823517
142,0.46039827008999074,0.8266079425811768,0.20748499035835266,1.56279357820947,0.6059265732765198,0.21239347755908966
143,0.4597363865204883,0.8263019323348999,0.20724016427993774,1.5279838685597111,0.5900044441223145,0.21691474318504333
144,0.462597567232015,0.8258545994758606,0.20814485847949982,1.6465348393871742,0.602388322353363,0.21169237792491913
145,0.4581468760720282,0.8295978903770447,0.20784661173820496,1.600486997849432,0.6134454011917114,0.2032443881034851
146,0.45866426635242047,0.8260900378227234,0.20781537890434265,1.5436021821892194,0.5776205062866211,0.21249711513519287
147,0.4572510137566066,0.8279498815536499,0.20779761672019958,1.7247210728916538,0.5833702087402344,0.21454693377017975
148,0.4555130181524509,0.8299510478973389,0.2081611454486847,1.7007501158551903,0.5922158360481262,0.20967555046081543
149,0.4457618473405521,0.8334118127822876,0.2089589387178421,1.619915261989882,0.6006191968917847,0.20846675336360931
150,0.45488376106197903,0.8281853199005127,0.20824041962623596,1.5446669945195943,0.6063688397407532,0.21238012611865997
151,0.4464579691140595,0.8321640491485596,0.20847603678703308,1.6211124168250055,0.5541795492172241,0.20808035135269165
152,0.44912374197555494,0.8311517238616943,0.2079068422317505,1.8859550230063362,0.5696594715118408,0.21155855059623718
153,0.4424160034606681,0.8338120579719543,0.2089899629354477,1.6858318463620334,0.5838124752044678,0.21359896659851074
154,0.4466181075840147,0.8329644799232483,0.20892183482646942,1.564546041760704,0.5882353186607361,0.21329301595687866
155,0.44448704914146814,0.8339768052101135,0.20868799090385437,1.553428506492672,0.6076956987380981,0.21422360837459564
156,0.44670646372954154,0.8330821990966797,0.20893770456314087,1.4367031959741847,0.6045997142791748,0.2128894031047821
157,0.44467980996769174,0.8340709805488586,0.20868362486362457,1.664734793732199,0.550199031829834,0.21544361114501953
158,0.43643497656502844,0.8373669981956482,0.20927707850933075,1.8127285098671018,0.5656788945198059,0.21606647968292236
159,0.4439618725686415,0.833694338798523,0.20894931256771088,1.6822384478823371,0.6103494167327881,0.20912833511829376
160,0.444503020337661,0.8350127339363098,0.20830978453159332,1.7964715636024324,0.5103936195373535,0.2126130312681198
161,0.4478734209523137,0.833529531955719,0.20897291600704193,1.3510176215958458,0.6094648241996765,0.20880401134490967
162,0.43879209108996586,0.8365665078163147,0.20878498256206512,1.552412149285068,0.5860238671302795,0.21257102489471436
163,0.4380203635468749,0.8367548584938049,0.20928239822387695,1.287150034264936,0.6355594992637634,0.20375680923461914
164,0.43165494257564746,0.8401215076446533,0.20935966074466705,1.7999382324315762,0.5670057535171509,0.2097739428281784
165,0.4303300800897361,0.8392032980918884,0.20944732427597046,1.7881216439774794,0.5997346043586731,0.21242952346801758
166,0.4366109388810181,0.839674174785614,0.20947489142417908,1.5400315078155808,0.6253870129585266,0.2093484103679657
167,0.4318292498257394,0.8411573767662048,0.20958760380744934,1.4830501254339863,0.5727553963661194,0.21020811796188354
168,0.4321603954304229,0.8394622802734375,0.2091444432735443,1.8454074202149064,0.595754086971283,0.21077664196491241
169,0.4294559964746144,0.8408983945846558,0.20966975390911102,1.6309392395297915,0.6001769304275513,0.2131897360086441
170,0.4254882151050659,0.8415104746818542,0.20971988141536713,1.7506640392402166,0.5895621180534363,0.21286697685718536
171,0.42773502686230497,0.8414398431777954,0.2096295952796936,1.6716934147792177,0.5935426950454712,0.21338887512683868
172,0.4269858596435834,0.8423580527305603,0.20969979465007782,1.489054051510848,0.6019460558891296,0.21291448175907135
173,0.4254437419404776,0.8433468341827393,0.2095300704240799,1.7391375611177433,0.5740822553634644,0.21166105568408966
174,0.42437476763640863,0.8424286842346191,0.20998407900333405,1.6095143142710318,0.617868185043335,0.2091449797153473
175,0.42275766184835384,0.8428759574890137,0.20970448851585388,1.6862452371307097,0.61654132604599,0.2149927318096161
176,0.4202897476379857,0.8423109650611877,0.20981813967227936,1.470072802111724,0.6116762757301331,0.21278813481330872
177,0.4115524434085754,0.8473726511001587,0.21060000360012054,1.649722938883468,0.6045997142791748,0.20902115106582642
178,0.4225659791258435,0.8434174656867981,0.20966707170009613,1.675465706279456,0.603715181350708,0.20941491425037384
179,0.4229339429192516,0.8420519828796387,0.2097025066614151,1.9024164987211467,0.547545313835144,0.21256373822689056
180,0.41709538511788063,0.8454656600952148,0.2106061726808548,1.5439024960662557,0.5563910007476807,0.20706923305988312
181,0.41455018633317225,0.8450890183448792,0.21025262773036957,1.3825599891403406,0.5913312435150146,0.2142155021429062
182,0.4144770905609824,0.8466663360595703,0.21066096425056458,1.6273612671855908,0.5917735695838928,0.20412708818912506
183,0.4204530574382053,0.8455833792686462,0.21006369590759277,1.556004765575726,0.6001769304275513,0.21422787010669708
184,0.416081808111023,0.8465957045555115,0.21016912162303925,1.5120405781089812,0.6138876676559448,0.21006210148334503
185,0.4123917551535269,0.8476316332817078,0.2108105570077896,1.6171653583902852,0.6001769304275513,0.20695284008979797
186,0.4089723838954022,0.8466898798942566,0.2101544439792633,1.4107067073303639,0.6196373105049133,0.21255870163440704
187,0.4148324546767714,0.8453714847564697,0.21025460958480835,1.7631856424520629,0.603715181350708,0.21200676262378693
188,0.4113532497599049,0.847231388092041,0.21033911406993866,1.9657895428477425,0.5232198238372803,0.20724907517433167
189,0.40864984888300315,0.8483614325523376,0.21099556982517242,1.8794038078522377,0.5373728275299072,0.21021337807178497
190,0.4102637308534564,0.8477492928504944,0.21081902086734772,1.9626576171307266,0.5665634870529175,0.20580506324768066
191,0.40662083533796084,0.8494443893432617,0.21079356968402863,1.6045250991365119,0.603715181350708,0.2045787274837494
192,0.40335883308640197,0.8492560386657715,0.21062573790550232,1.6272122560877127,0.5838124752044678,0.21268463134765625
193,0.40253401155671176,0.8501741886138916,0.21092882752418518,1.759594103500201,0.5975232124328613,0.2073512226343155
194,0.40591176988737476,0.8513748645782471,0.2111062854528427,1.6452087427545892,0.5988500714302063,0.21122264862060547
195,0.40378100737158956,0.8522695302963257,0.2113536298274994,1.9416444536754907,0.5302963256835938,0.20839649438858032
196,0.40951833767410006,0.8492560386657715,0.21040208637714386,1.6077705289227728,0.5877929925918579,0.21452926099300385
197,0.4021526123015981,0.852552056312561,0.21075479686260223,1.5339257499777286,0.5904467105865479,0.2127610296010971
198,0.4005886195254692,0.85088050365448,0.21113067865371704,1.7299498251084466,0.5157009959220886,0.21347595751285553
199,0.39391338015547894,0.8523401618003845,0.21103592216968536,1.5365124587356807,0.5864661931991577,0.21158748865127563
200,0.3987712180539257,0.853941023349762,0.21163849532604218,1.5406419431303835,0.5948695540428162,0.21494512259960175
201,0.3990404257633803,0.8527638912200928,0.21137522161006927,1.589127678303843,0.5966386795043945,0.2116512805223465
202,0.4014671737078568,0.8502212762832642,0.2108222395181656,1.5823341169909848,0.6041574478149414,0.21291367709636688
203,0.39540880942077483,0.8532112240791321,0.21128229796886444,1.6846523957144945,0.5851393342018127,0.21026413142681122
204,0.39032382954535416,0.8548121452331543,0.21148279309272766,1.6499591186899678,0.6240601539611816,0.21436426043510437
205,0.39040203670209744,0.8561069965362549,0.2114490419626236,1.6648978697731662,0.5524104237556458,0.21106983721256256
206,0.3963976373094569,0.8534937500953674,0.21135297417640686,1.9562910777812825,0.5696594715118408,0.21781036257743835
207,0.3907809209038908,0.8540822863578796,0.21177753806114197,1.9571112921047085,0.5900044441223145,0.21752965450286865
208,0.3907303100746335,0.8555419445037842,0.21149353682994843,1.6854299876817502,0.6015037298202515,0.21116067469120026
209,0.38934215873813816,0.8557538390159607,0.21140971779823303,1.4632744146284409,0.6280406713485718,0.21556609869003296
210,0.3933013757779017,0.8558009266853333,0.2111860066652298,1.4718041798146833,0.627156138420105,0.20895695686340332
211,0.3925659300827668,0.8555654883384705,0.21117985248565674,1.7486692667007446,0.5762936472892761,0.21323148906230927
212,0.3854285195050283,0.8564836382865906,0.2116144299507141,2.128096414898835,0.5457761883735657,0.20657823979854584
213,0.3856889743265633,0.8572841286659241,0.21161632239818573,2.016558187295778,0.593100368976593,0.20754384994506836
214,0.38879593419584135,0.8559657335281372,0.21142995357513428,1.8479420035774337,0.5762936472892761,0.20424185693264008
215,0.3919658004305818,0.8533524870872498,0.21163712441921234,1.8915403166580707,0.5338345766067505,0.21804729104042053
216,0.38718686212769493,0.8571664094924927,0.21176157891750336,2.194382950353812,0.5134896039962769,0.2155018299818039
217,0.3881597075099516,0.8554006814956665,0.2115727663040161,1.5113770228698158,0.5807164907455444,0.2091403752565384
218,0.3847142231925776,0.8576607704162598,0.21191489696502686,1.6093797433276136,0.62848299741745,0.20989087224006653
219,0.3883527835380426,0.8562718033790588,0.21171879768371582,1.7453701794015681,0.5913312435150146,0.21600092947483063
220,0.3896595147417386,0.853376030921936,0.21144916117191315,1.821890719851157,0.5577178001403809,0.20790749788284302
221,0.38245296774077564,0.8594735860824585,0.21189042925834656,1.9012673857042295,0.5807164907455444,0.20598550140857697
222,0.383993822994604,0.8565542697906494,0.21201123297214508,1.838351335687903,0.5285272002220154,0.2151481956243515
223,0.3736955999839731,0.8643233776092529,0.2119968682527542,1.7511834137105458,0.5970809459686279,0.21113178133964539
224,0.3805564394923565,0.8575431108474731,0.21222949028015137,1.6448354009557014,0.6072534322738647,0.21328853070735931
225,0.3769238145548539,0.8604388236999512,0.21210603415966034,1.7555129342456668,0.5647943615913391,0.21173468232154846
226,0.38092943739168095,0.859850287437439,0.21241562068462372,2.07070175302287,0.5953118205070496,0.21240578591823578
227,0.3807266558650209,0.8621103763580322,0.2122194468975067,1.6723867349791242,0.5740822553634644,0.2066308557987213
228,0.379746028576904,0.8598738312721252,0.2122049331665039,1.5659387959995295,0.5913312435150146,0.21056905388832092
229,0.37288304392154725,0.8622045516967773,0.21264278888702393,1.5299604013397439,0.6147722005844116,0.21055075526237488
230,0.38089627277010274,0.8597796559333801,0.2119760811328888,1.8723025502804262,0.5842547416687012,0.2054123431444168
231,0.3793529139219317,0.8610274195671082,0.2119872272014618,1.6728412050528108,0.5793896317481995,0.21555568277835846
232,0.3768085879602162,0.8604859113693237,0.21218302845954895,1.8021970510693686,0.5877929925918579,0.20790576934814453
233,0.37354050171005937,0.8613805174827576,0.21215353906154633,1.685359763946221,0.5992923378944397,0.21129052340984344
234,0.3704092521537932,0.8616630434989929,0.21228939294815063,1.682500391183623,0.6054843068122864,0.20838433504104614
235,0.37607790603960106,0.8622280955314636,0.212372288107872,1.6049700779811518,0.6183105111122131,0.2138066589832306
236,0.36684582936796317,0.8647707104682922,0.21292339265346527,1.5073538873639585,0.6015037298202515,0.2120649665594101
237,0.37190304896523696,0.8630285263061523,0.21269723773002625,1.7429009163500935,0.5745245218276978,0.20946180820465088
238,0.3644845779753302,0.8657124042510986,0.21289540827274323,1.7054056250273997,0.5992923378944397,0.21290883421897888
239,0.3703128108703009,0.8624635338783264,0.21231834590435028,1.7193720577460165,0.5793896317481995,0.21546101570129395
240,0.3662748177831305,0.8649590611457825,0.21290472149848938,1.7169304568912012,0.5767359733581543,0.20986153185367584
241,0.3697440693024604,0.8627930879592896,0.21250391006469727,1.5526915467033235,0.5891198515892029,0.21499769389629364
242,0.36536058761640416,0.8659007549285889,0.21296347677707672,1.7493504294775482,0.6041574478149414,0.21560564637184143
243,0.3655442718940217,0.8644881844520569,0.21258701384067535,1.5111066134616054,0.6191950440406799,0.21552520990371704
244,0.3653894127964446,0.8656182289123535,0.21254679560661316,1.5040607095054692,0.6404246091842651,0.21849419176578522
245,0.3669112277088198,0.8659242987632751,0.21268431842327118,1.5289314410054857,0.6333480477333069,0.21681874990463257
246,0.3628127645560494,0.8663480281829834,0.21251562237739563,1.5947208664998287,0.6209641695022583,0.21350333094596863
247,0.3653885007005636,0.8643940091133118,0.21287359297275543,1.8611147530782228,0.5966386795043945,0.2177484780550003
248,0.36130271553544185,0.8665834665298462,0.2131069004535675,1.5618292083028722,0.61654132604599,0.2158290147781372
249,0.3582774372449511,0.8688435554504395,0.2131170928478241,1.8497369966376203,0.5740822553634644,0.21680594980716705
250,0.3609575234133933,0.8671249747276306,0.21296963095664978,1.7101431047162456,0.602388322353363,0.21334882080554962
