,loss,accuracy
0,2.0356897494119752,0.6143739223480225
1,0.9448664694605512,0.6687688827514648
2,0.9007857565403047,0.6752069592475891
3,0.879337344442462,0.676520824432373
4,0.8627184823032059,0.6786230206489563
5,0.827445802128185,0.6926816701889038
6,0.8125798969994924,0.699513852596283
7,0.7950586138111801,0.7072657942771912
8,0.7952043088487062,0.7009591460227966
9,0.7966029528812829,0.7088424563407898
